Snorlax
Moves
Weezing 9.524%
Checks and Counters
Muk
Moves
Explosion 89.617%
Fire Blast 83.060%
Sludge Bomb 66.667%
Curse 50.820%
Giga Drain 39.344%
Hidden Power Ground 12.022%
Disable 9.290%
Ice Punch 6.011%
Haze 6.011%
Toxic 5.464%
Body Slam 4.918%
Acid Armor 4.918%
Flamethrower 3.825%
Other 18.033%
Teammates
Snorlax 81.967%
Zapdos 61.202%
Cloyster 59.563%
Steelix 56.831%
Golem 53.552%
Marowak 17.486%
Heracross 12.568%
Forretress 11.475%
Kabutops 9.836%
Granbull 6.557%
Suicune 6.557%
Checks and Counters
Donphan
Hard Stone 4.372%
Moves
Earthquake 100.000%
Roar 66.667%
Rapid Spin 66.120%
Double-Edge 28.415%
Ancient Power 21.858%
Rest 19.126%
Protect 18.033%
Hidden Power Rock 12.022%
Sleep Talk 10.929%
Curse 10.383%
Toxic 9.290%
Body Slam 6.557%
Rollout 5.464%
Hidden Power Flying 4.918%
Hidden Power Fighting 4.372%
Other 15.847%
Teammates
Snorlax 56.831%
Gengar 49.727%
Cloyster 42.077%
Houndoom 38.251%
Miltank 31.694%
Zapdos 18.579%
Machamp 15.847%
Meganium 14.754%
Suicune 13.661%
Raikou 10.383%
Forretress 10.383%
Checks and Counters
Pikachu
Light Ball 97.024%
Moves
Surf 75.595%
Thunderbolt 70.238%
Thunder 45.833%
Thunder Wave 33.333%
Substitute 25.000%
Dynamic Punch 17.857%
Seismic Toss 17.857%
Quick Attack 16.667%
Hidden Power Ice 13.095%
Hidden Power Fire 13.095%
Agility 11.905%
Light Screen 7.143%
Charm 6.548%
Hidden Power Grass 5.357%
Iron Tail 3.571%
Return 3.571%
Reflect 3.571%
Thunder Punch 2.976%
Sing 2.976%
Encore 2.381%
Body Slam 2.381%
Other 19.048%
Teammates
Snorlax 44.048%
Charizard 31.548%
Espeon 30.952%
Arcanine 30.357%
Blastoise 25.000%
Venusaur 25.000%
Steelix 22.024%
Aerodactyl 16.071%
Meganium 16.071%
Scizor 16.071%
Gengar 13.690%
Checks and Counters
Articuno
Moves
Ice Beam 94.231%
Rest 62.821%
Sleep Talk 55.769%
Toxic 51.923%
Hidden Power Fire 25.000%
Icy Wind 20.513%
Substitute 20.513%
Reflect 12.821%
Roar 10.256%
Blizzard 7.692%
Whirlwind 5.769%
Agility 5.128%
Hidden Power Flying 4.487%
Other 19.231%
Teammates
Snorlax 57.051%
Forretress 37.821%
Jolteon 31.410%
Gengar 29.487%
Blissey 25.000%
Golem 23.077%
Zapdos 20.513%
Alakazam 19.872%
Venusaur 19.231%
Shuckle 17.949%
Steelix 15.385%
Checks and Counters
Entei
Moves
Sunny Day 88.079%
Fire Blast 87.417%
Solar Beam 62.252%
Hidden Power Fighting 50.331%
Rest 24.503%
Sleep Talk 23.179%
Flamethrower 11.921%
Roar 11.258%
Hidden Power Grass 7.947%
Return 5.298%
Swagger 3.974%
Detect 3.974%
Other 19.868%
Teammates
Snorlax 74.172%
Houndoom 64.901%
Moltres 49.007%
Exeggutor 35.762%
Typhlosion 35.099%
Machamp 33.775%
Charizard 26.490%
Rhydon 19.868%
Forretress 15.894%
Suicune 13.907%
Raikou 13.245%
Checks and Counters
Nidoqueen
King's Rock 2.069%
Moves
Earthquake 87.586%
Lovely Kiss 55.172%
Flamethrower 46.207%
Attract 45.517%
Thunder 17.931%
Moonlight 17.241%
Curse 15.172%
Surf 14.483%
Ice Beam 13.793%
Fire Blast 13.103%
Charm 12.414%
Thunderbolt 11.724%
Return 10.345%
Dynamic Punch 8.276%
Counter 6.207%
Double Kick 4.828%
Body Slam 3.448%
Other 16.552%
Teammates
Snorlax 44.138%
Jynx 37.241%
Miltank 35.862%
Blissey 29.655%
Machamp 26.897%
Skarmory 24.828%
Houndoom 22.759%
Tyranitar 20.000%
Zapdos 19.310%
Kingdra 16.552%
Forretress 15.862%
Checks and Counters
Poliwrath
Moves
Earthquake 67.123%
Submission 43.836%
Surf 36.986%
Waterfall 34.247%
Ice Punch 32.877%
Dynamic Punch 29.452%
Lovely Kiss 27.397%
Belly Drum 19.178%
Haze 17.808%
Ice Beam 14.384%
Body Slam 13.699%
Hypnosis 13.699%
Hydro Pump 12.329%
Hidden Power Fighting 5.479%
Hidden Power Flying 4.110%
Curse 4.110%
Rest 3.425%
Other 19.863%
Teammates
Snorlax 68.493%
Gengar 47.260%
Tyranitar 38.356%
Dragonite 32.877%
Magmar 30.137%
Charizard 24.658%
Machamp 23.288%
Raikou 21.918%
Starmie 15.753%
Kingdra 13.014%
Jolteon 12.329%
Checks and Counters
Gyarados
Moves
Hydro Pump 55.172%
Hidden Power Flying 51.724%
Roar 39.310%
Surf 37.241%
Hyper Beam 33.103%
Double-Edge 24.138%
Body Slam 22.759%
Thunder 20.690%
Rest 20.000%
Fire Blast 16.552%
Curse 15.862%
Hidden Power Fighting 8.966%
Toxic 8.276%
Blizzard 6.207%
Flamethrower 5.517%
Ice Beam 4.138%
Rain Dance 4.138%
Hidden Power Bug 4.138%
Twister 3.448%
Other 18.621%
Teammates
Snorlax 34.483%
Raikou 29.655%
Zapdos 28.966%
Dragonite 26.897%
Golem 26.897%
Aerodactyl 24.828%
Scizor 24.138%
Kingdra 23.448%
Machamp 22.759%
Charizard 18.621%
Forretress 17.931%
Checks and Counters
Electrode
Moves
Explosion 99.310%
Thunderbolt 88.276%
Thunder Wave 55.172%
Rest 26.897%
Toxic 26.897%
Rain Dance 26.207%
Protect 24.138%
Thunder 13.103%
Hidden Power Water 10.345%
Substitute 10.345%
Other 19.310%
Teammates
Smeargle 41.379%
Exeggutor 26.897%
Golduck 24.828%
Espeon 24.138%
Bellossom 24.138%
Piloswine 23.448%
Arcanine 23.448%
Hitmonlee 17.931%
Sneasel 17.241%
Starmie 16.552%
Aerodactyl 15.172%
Checks and Counters
Crobat
Black Glasses 13.043%
King's Rock 5.072%
Silver Powder 2.174%
Moves
Confuse Ray 47.101%
Toxic 42.029%
Fly 30.435%
Mean Look 22.464%
Bite 21.739%
Hidden Power Flying 18.116%
Haze 17.391%
Hidden Power Fighting 16.667%
Screech 16.667%
Giga Drain 15.942%
Wing Attack 15.217%
Protect 14.493%
Pursuit 13.768%
Steel Wing 11.594%
Sunny Day 10.145%
Whirlwind 9.420%
Hidden Power Poison 9.420%
Substitute 9.420%
Return 8.696%
Thief 8.696%
Double-Edge 7.971%
Quick Attack 6.522%
Rest 6.522%
Other 19.565%
Teammates
Typhlosion 28.986%
Tyranitar 28.261%
Ampharos 26.812%
Gengar 18.841%
Scizor 18.841%
Feraligatr 18.116%
Umbreon 14.493%
Heracross 13.043%
Sneasel 13.043%
Espeon 12.319%
Politoed 12.319%
Checks and Counters
Primeape
Black Belt 5.926%
Moves
Cross Chop 95.556%
Rock Slide 71.852%
Meditate 38.519%
Fire Punch 30.370%
Dynamic Punch 30.370%
Double-Edge 25.185%
Substitute 23.704%
Hidden Power Bug 13.333%
Karate Chop 12.593%
Hidden Power Ghost 11.111%
Thunder 8.148%
Return 7.407%
Focus Energy 6.667%
Screech 5.185%
Other 20.000%
Teammates
Snorlax 40.000%
Gengar 39.259%
Tyranitar 37.037%
Machamp 34.074%
Hitmonchan 14.815%
Hitmonlee 14.815%
Aerodactyl 14.074%
Zapdos 13.333%
Blastoise 13.333%
Typhlosion 13.333%
Smeargle 11.852%
Checks and Counters
Shuckle
Moves
Toxic 92.683%
Rest 91.870%
Defense Curl 52.846%
Flash 43.089%
Sandstorm 20.325%
Encore 16.260%
Safeguard 16.260%
Rollout 13.821%
Withdraw 13.008%
Swagger 7.317%
Curse 6.504%
Sleep Talk 5.691%
Protect 5.691%
Other 14.634%
Teammates
Blissey 40.650%
Snorlax 34.959%
Forretress 34.959%
Articuno 22.764%
Venusaur 22.764%
Golem 22.764%
Marowak 21.951%
Dodrio 16.260%
Smeargle 15.447%
Scizor 15.447%
Miltank 15.447%
Checks and Counters
Victreebel
Poison Barb 18.400%
Moves
Sludge Bomb 96.800%
Sleep Powder 89.600%
Swords Dance 84.800%
Body Slam 41.600%
Hidden Power Fire 29.600%
Giga Drain 19.200%
Synthesis 9.600%
Solar Beam 4.800%
Razor Leaf 4.000%
Sunny Day 4.000%
Other 16.000%
Teammates
Tyranitar 56.000%
Scizor 41.600%
Electabuzz 40.800%
Blastoise 35.200%
Skarmory 35.200%
Snorlax 19.200%
Zapdos 15.200%
Suicune 15.200%
Moltres 14.400%
Piloswine 14.400%
Kingdra 14.400%
Checks and Counters
Lanturn
Moves
Thunder Wave 60.526%
Surf 58.772%
Confuse Ray 49.123%
Ice Beam 47.368%
Thunderbolt 38.596%
Rest 36.842%
Thunder 33.333%
Hydro Pump 16.667%
Rain Dance 14.035%
Light Screen 9.649%
Spark 8.772%
Sleep Talk 4.386%
Zap Cannon 4.386%
Other 17.544%
Teammates
Snorlax 30.702%
Skarmory 29.825%
Raikou 26.316%
Cloyster 21.930%
Kingdra 21.053%
Umbreon 20.175%
Steelix 20.175%
Misdreavus 19.298%
Bellossom 19.298%
Starmie 17.544%
Politoed 15.789%
Checks and Counters
Jumpluff
Moves
Leech Seed 74.766%
Encore 64.486%
Stun Spore 52.336%
Hidden Power Flying 41.121%
Reflect 40.187%
Giga Drain 34.579%
Sleep Powder 32.710%
Synthesis 13.084%
Hidden Power Fire 11.215%
Toxic 11.215%
Agility 6.542%
Other 17.757%
Teammates
Sneasel 30.841%
Sandslash 24.299%
Tentacruel 24.299%
Venusaur 23.364%
Alakazam 21.495%
Smeargle 16.822%
Cloyster 15.888%
Forretress 15.888%
Gengar 14.953%
Snorlax 14.019%
Starmie 12.150%
Checks and Counters
Clefable
Moves
Moonlight 74.038%
Belly Drum 50.962%
Return 50.000%
Shadow Ball 31.731%
Fire Blast 27.885%
Thunder 27.885%
Psychic 23.077%
Body Slam 21.154%
Double-Edge 12.500%
Hidden Power Fighting 11.538%
Sing 9.615%
Ice Beam 8.654%
Blizzard 7.692%
Frustration 6.731%
Hidden Power Ground 4.808%
Sunny Day 4.808%
Encore 3.846%
Curse 3.846%
Other 19.231%
Teammates
Snorlax 60.577%
Charizard 32.692%
Cloyster 30.769%
Starmie 25.000%
Machamp 25.000%
Jolteon 24.038%
Nidoking 20.192%
Kingdra 20.192%
Politoed 15.385%
Poliwrath 14.423%
Misdreavus 12.500%
Checks and Counters
Qwilfish
Moves
Spikes 100.000%
Haze 75.532%
Surf 70.213%
Sludge Bomb 54.255%
Toxic 39.362%
Hydro Pump 24.468%
Rain Dance 10.638%
Curse 7.447%
Other 18.085%
Teammates
Snorlax 59.574%
Skarmory 38.298%
Raikou 35.106%
Golem 35.106%
Kingdra 35.106%
Aerodactyl 22.340%
Tyranitar 18.085%
Zapdos 18.085%
Gengar 17.021%
Porygon2 12.766%
Steelix 12.766%
Checks and Counters
Feraligatr
King's Rock 3.125%
Moves
Earthquake 72.917%
Hydro Pump 52.083%
Surf 51.042%
Ice Beam 44.792%
Crunch 23.958%
Ancient Power 15.625%
Rock Slide 14.583%
Blizzard 12.500%
Ice Punch 12.500%
Curse 11.458%
Dynamic Punch 8.333%
Slash 8.333%
Rain Dance 6.250%
Screech 5.208%
Hidden Power Fighting 5.208%
Return 4.167%
Hidden Power Fire 4.167%
Protect 4.167%
Hidden Power Flying 4.167%
Hidden Power Electric 4.167%
Hidden Power Bug 3.125%
Frustration 3.125%
Whirlpool 3.125%
Bite 3.125%
Scary Face 3.125%
Other 18.750%
Teammates
Tyranitar 33.333%
Ampharos 32.292%
Typhlosion 31.250%
Crobat 26.042%
Umbreon 26.042%
Meganium 21.875%
Heracross 19.792%
Alakazam 19.792%
Steelix 16.667%
Scizor 16.667%
Gengar 15.625%
Checks and Counters
Magmar
Moves
Thunder Punch 94.382%
Cross Chop 93.258%
Flamethrower 79.775%
Thief 62.921%
Fire Blast 19.101%
Smokescreen 19.101%
Psychic 14.607%
Other 16.854%
Teammates
Tyranitar 65.169%
Snorlax 62.921%
Dragonite 59.551%
Poliwrath 49.438%
Gengar 42.697%
Kingdra 32.584%
Electabuzz 19.101%
Blastoise 17.978%
Meganium 16.854%
Donphan 11.236%
Zapdos 10.112%
Checks and Counters
Hitmonlee
Moves
High Jump Kick 83.529%
Reversal 47.059%
Meditate 40.000%
Hidden Power Ghost 27.059%
Detect 23.529%
Dizzy Punch 23.529%
Mud-Slap 21.176%
Rapid Spin 20.000%
Mach Punch 15.294%
Substitute 12.941%
Endure 12.941%
Seismic Toss 11.765%
Thief 11.765%
Body Slam 9.412%
Return 9.412%
Hidden Power Rock 4.706%
Curse 4.706%
Double Kick 3.529%
Other 17.647%
Teammates
Aerodactyl 38.824%
Espeon 32.941%
Electrode 30.588%
Smeargle 27.059%
Machamp 25.882%
Sneasel 25.882%
Hitmonchan 24.706%
Primeape 23.529%
Snorlax 22.353%
Crobat 15.294%
Heracross 14.118%
Checks and Counters
Bellossom
Moves
Sleep Powder 86.250%
Solar Beam 50.000%
Sunny Day 48.750%
Synthesis 45.000%
Sludge Bomb 35.000%
Leech Seed 28.750%
Hidden Power Ice 20.000%
Moonlight 17.500%
Protect 12.500%
Hidden Power Grass 11.250%
Stun Spore 7.500%
Petal Dance 7.500%
Sweet Scent 6.250%
Toxic 5.000%
Other 18.750%
Teammates
Arcanine 48.750%
Electrode 43.750%
Piloswine 42.500%
Golduck 42.500%
Lanturn 27.500%
Steelix 22.500%
Kingdra 21.250%
Umbreon 21.250%
Politoed 20.000%
Omastar 17.500%
Vileplume 10.000%
Checks and Counters
Persian
Moves
Thief 44.000%
Hypnosis 38.667%
Substitute 37.333%
Amnesia 33.333%
Rest 33.333%
Sleep Talk 33.333%
Body Slam 32.000%
Double-Edge 30.667%
Thunder 13.333%
Hidden Power Fire 13.333%
Shadow Ball 8.000%
Slash 8.000%
Attract 6.667%
Growl 6.667%
Hidden Power Flying 6.667%
Roar 6.667%
Screech 5.333%
Bubble Beam 5.333%
Hyper Beam 5.333%
Thunderbolt 5.333%
Hidden Power Fighting 4.000%
Other 17.333%
Teammates
Gengar 56.000%
Snorlax 44.000%
Forretress 42.667%
Zapdos 38.667%
Smeargle 32.000%
Exeggutor 32.000%
Marowak 24.000%
Houndoom 18.667%
Dugtrio 16.000%
Alakazam 13.333%
Suicune 13.333%
Checks and Counters
Lapras
Moves
Ice Beam 92.105%
Surf 59.211%
Thunderbolt 51.316%
Rest 42.105%
Sleep Talk 26.316%
Psychic 19.737%
Toxic 17.105%
Perish Song 17.105%
Hydro Pump 14.474%
Thunder 10.526%
Blizzard 10.526%
Body Slam 7.895%
Confuse Ray 6.579%
Rain Dance 6.579%
Other 18.421%
Teammates
Snorlax 27.632%
Venusaur 21.053%
Espeon 19.737%
Alakazam 19.737%
Dragonite 17.105%
Houndoom 15.789%
Charizard 15.789%
Heracross 14.474%
Misdreavus 14.474%
Pikachu 14.474%
Aerodactyl 13.158%
Checks and Counters
Sneasel
Moves
Shadow Ball 87.500%
Moonlight 63.889%
Dynamic Punch 63.889%
Screech 37.500%
Blizzard 36.111%
Thief 18.056%
Return 15.278%
Hidden Power Fighting 11.111%
Quick Attack 9.722%
Ice Beam 9.722%
Ice Punch 8.333%
Feint Attack 6.944%
Bite 4.167%
Toxic 4.167%
Slash 4.167%
Other 19.444%
Teammates
Jumpluff 45.833%
Alakazam 36.111%
Electrode 34.722%
Espeon 33.333%
Venusaur 30.556%
Hitmonlee 30.556%
Smeargle 30.556%
Sandslash 29.167%
Tentacruel 29.167%
Crobat 25.000%
Noctowl 6.944%
Checks and Counters
Dodrio
Moves
Drill Peck 100.000%
Double-Edge 41.429%
Body Slam 40.000%
Sleep Talk 37.143%
Low Kick 34.286%
Thief 32.857%
Rest 27.143%
Hidden Power Fighting 15.714%
Tri Attack 14.286%
Hyper Beam 14.286%
Agility 8.571%
Mud-Slap 8.571%
Steel Wing 5.714%
Other 20.000%
Teammates
Snorlax 58.571%
Piloswine 34.286%
Shuckle 28.571%
Meganium 28.571%
Houndoom 24.286%
Kangaskhan 24.286%
Miltank 24.286%
Donphan 21.429%
Arbok 20.000%
Smeargle 17.143%
Rhydon 15.714%
Checks and Counters
Vileplume
Moves
Sludge Bomb 85.526%
Moonlight 60.526%
Leech Seed 57.895%
Stun Spore 39.474%
Giga Drain 26.316%
Petal Dance 25.000%
Sleep Powder 17.105%
Solar Beam 17.105%
Reflect 14.474%
Mega Drain 11.842%
Body Slam 9.211%
Sunny Day 6.579%
Synthesis 6.579%
Toxic 5.263%
Other 17.105%
Teammates
Houndoom 53.947%
Snorlax 36.842%
Gengar 32.895%
Espeon 31.579%
Umbreon 27.632%
Nidoqueen 26.316%
Misdreavus 25.000%
Murkrow 25.000%
Moltres 23.684%
Tyranitar 11.842%
Bellossom 10.526%
Checks and Counters
Scyther
Silver Powder 13.043%
Moves
Swords Dance 91.304%
Baton Pass 68.116%
Hidden Power Bug 36.232%
Wing Attack 31.884%
Agility 28.986%
Hidden Power Fighting 27.536%
Swagger 21.739%
Double-Edge 15.942%
Fury Cutter 10.145%
Return 8.696%
Detect 8.696%
Hidden Power Flying 7.246%
Steel Wing 7.246%
Substitute 7.246%
Frustration 5.797%
Quick Attack 4.348%
Other 18.841%
Teammates
Snorlax 31.884%
Exeggutor 26.087%
Alakazam 26.087%
Electrode 23.188%
Dugtrio 23.188%
Weezing 23.188%
Tauros 21.739%
Machamp 17.391%
Forretress 17.391%
Steelix 15.942%
Dragonite 14.493%
Checks and Counters
Pinsir
Moves
Swords Dance 98.529%
Hidden Power Ground 61.765%
Double-Edge 55.882%
Submission 51.471%
Rock Throw 42.647%
Return 33.824%
Hidden Power Bug 25.000%
Hidden Power Rock 13.235%
Other 17.647%
Teammates
Snorlax 52.941%
Scizor 42.647%
Jolteon 29.412%
Skarmory 29.412%
Rhydon 29.412%
Tyranitar 22.059%
Golem 22.059%
Dragonite 22.059%
Cloyster 19.118%
Sudowoodo 16.176%
Alakazam 16.176%
Checks and Counters
Slowbro
Black Belt 15.625%
Moves
Psychic 71.875%
Surf 68.750%
Rest 54.688%
Amnesia 37.500%
Thunder Wave 32.812%
Rock Smash 15.625%
Ice Beam 14.062%
Belly Drum 12.500%
Earthquake 12.500%
Sleep Talk 10.938%
Flamethrower 9.375%
Growl 9.375%
Toxic 9.375%
Substitute 6.250%
Swagger 6.250%
Seismic Toss 6.250%
Return 6.250%
Other 15.625%
Teammates
Snorlax 32.812%
Gengar 21.875%
Blissey 20.312%
Zapdos 17.188%
Scizor 15.625%
Umbreon 12.500%
Clefable 12.500%
Golem 12.500%
Jolteon 12.500%
Donphan 10.938%
Cloyster 10.938%
Checks and Counters
Politoed
Moves
Surf 69.355%
Ice Beam 62.903%
Lovely Kiss 58.065%
Earthquake 38.710%
Rain Dance 35.484%
Psychic 33.871%
Hidden Power Grass 27.419%
Belly Drum 25.806%
Return 12.903%
Body Slam 8.065%
Perish Song 4.839%
Seismic Toss 3.226%
Other 19.355%
Teammates
Kingdra 30.645%
Lanturn 29.032%
Umbreon 29.032%
Steelix 27.419%
Snorlax 27.419%
Crobat 27.419%
Ampharos 27.419%
Bellossom 25.806%
Clefable 25.806%
Typhlosion 25.806%
Tyranitar 25.806%
Checks and Counters
Sandslash
Moves
Earthquake 89.831%
Swords Dance 86.441%
Rock Slide 64.407%
Body Slam 38.983%
Substitute 25.424%
Hyper Beam 22.034%
Hidden Power Bug 16.949%
Slash 10.169%
Submission 5.085%
Dig 5.085%
Fury Cutter 5.085%
Rapid Spin 5.085%
Mud-Slap 5.085%
Poison Sting 5.085%
Other 15.254%
Teammates
Tentacruel 55.932%
Jumpluff 44.068%
Snorlax 44.068%
Alakazam 38.983%
Cloyster 38.983%
Venusaur 35.593%
Sneasel 35.593%
Kangaskhan 20.339%
Exeggutor 18.644%
Zapdos 18.644%
Steelix 16.949%
Checks and Counters
Magneton
Moves
Thunderbolt 67.797%
Thunder Wave 47.458%
Thunder 38.983%
Hidden Power Ice 33.898%
Rest 32.203%
Sleep Talk 27.119%
Hidden Power Water 20.339%
Swagger 16.949%
Substitute 13.559%
Double-Edge 11.864%
Flash 10.169%
Reflect 10.169%
Toxic 10.169%
Rain Dance 8.475%
Rollout 6.780%
Screech 6.780%
Zap Cannon 6.780%
Hidden Power Steel 5.085%
Curse 5.085%
Supersonic 5.085%
Other 15.254%
Teammates
Gengar 38.983%
Heracross 30.508%
Quagsire 23.729%
Aerodactyl 23.729%
Alakazam 22.034%
Snorlax 22.034%
Girafarig 22.034%
Kingdra 20.339%
Jumpluff 20.339%
Qwilfish 18.644%
Dragonite 16.949%
Checks and Counters
Omastar
Moves
Rest 59.322%
Hydro Pump 54.237%
Ancient Power 49.153%
Surf 40.678%
Reflect 37.288%
Haze 33.898%
Rain Dance 28.814%
Ice Beam 28.814%
Protect 22.034%
Sandstorm 11.864%
Hidden Power Electric 11.864%
Thief 10.169%
Other 11.864%
Teammates
Zapdos 40.678%
Snorlax 40.678%
Heracross 33.898%
Blissey 32.203%
Exeggutor 30.508%
Electrode 23.729%
Piloswine 23.729%
Bellossom 23.729%
Arcanine 23.729%
Golduck 23.729%
Scizor 18.644%
Checks and Counters
Chansey
Lucky Punch 7.018%
Moves
Soft-Boiled 100.000%
Heal Bell 71.930%
Light Screen 70.175%
Present 35.088%
Flash 26.316%
Toxic 21.053%
Seismic Toss 15.789%
Thunder Wave 8.772%
Fire Blast 8.772%
Counter 7.018%
Ice Beam 7.018%
Substitute 5.263%
Metronome 5.263%
Other 17.544%
Teammates
Heracross 70.175%
Forretress 68.421%
Blastoise 68.421%
Porygon2 33.333%
Tyranitar 33.333%
Zapdos 33.333%
Machamp 22.807%
Starmie 14.035%
Pikachu 12.281%
Quagsire 12.281%
Alakazam 12.281%
Checks and Counters
Granbull
Moves
Return 98.214%
Shadow Ball 64.286%
Heal Bell 64.286%
Charm 28.571%
Lovely Kiss 25.000%
Swagger 21.429%
Protect 17.857%
Rest 16.071%
Dynamic Punch 10.714%
Sludge Bomb 8.929%
Sleep Talk 8.929%
Curse 8.929%
Hidden Power Fighting 7.143%
Other 19.643%
Teammates
Forretress 44.643%
Snorlax 30.357%
Marowak 28.571%
Charizard 26.786%
Alakazam 23.214%
Muk 21.429%
Kabutops 21.429%
Sudowoodo 19.643%
Kingdra 19.643%
Pinsir 19.643%
Raikou 16.071%
Checks and Counters
Kabutops
Moves
Rapid Spin 62.500%
Surf 60.714%
Return 53.571%
Ancient Power 53.571%
Thief 44.643%
Hidden Power Bug 21.429%
Swords Dance 17.857%
Rest 16.071%
Sleep Talk 14.286%
Skull Bash 10.714%
Seismic Toss 7.143%
Slash 7.143%
Hydro Pump 7.143%
Hidden Power Fighting 5.357%
Other 17.857%
Teammates
Snorlax 58.929%
Marowak 57.143%
Forretress 35.714%
Muk 32.143%
Smeargle 26.786%
Skarmory 25.000%
Granbull 21.429%
Persian 14.286%
Exeggutor 14.286%
Alakazam 14.286%
Gengar 12.500%
Checks and Counters
Dugtrio
Moves
Earthquake 94.340%
Rock Slide 64.151%
Sludge Bomb 60.377%
Substitute 54.717%
Pursuit 24.528%
Thief 20.755%
Protect 18.868%
Double-Edge 15.094%
Body Slam 9.434%
Mimic 5.660%
Magnitude 5.660%
Hidden Power Fire 5.660%
Rest 5.660%
Other 15.094%
Teammates
Exeggutor 49.057%
Smeargle 33.962%
Electrode 30.189%
Scyther 30.189%
Tauros 28.302%
Weezing 28.302%
Alakazam 28.302%
Houndoom 24.528%
Gengar 24.528%
Persian 22.642%
Snorlax 20.755%
Checks and Counters
Gligar
Moves
Earthquake 100.000%
Counter 69.091%
Wing Attack 56.364%
Rest 50.909%
Toxic 40.000%
Protect 27.273%
Curse 16.364%
Quick Attack 10.909%
Sleep Talk 7.273%
Hidden Power Flying 5.455%
Other 16.364%
Teammates
Snorlax 72.727%
Umbreon 58.182%
Tyranitar 45.455%
Venomoth 40.000%
Machamp 40.000%
Starmie 23.636%
Jolteon 21.818%
Forretress 20.000%
Gengar 14.545%
Blastoise 10.909%
Slowbro 7.273%
Checks and Counters
Ariados
Spell Tag 3.846%
Moves
Sludge Bomb 75.000%
Night Shade 67.308%
Sleep Talk 46.154%
Rest 46.154%
Giga Drain 32.692%
Agility 26.923%
Disable 25.000%
Baton Pass 19.231%
Swagger 19.231%
Thief 15.385%
Psychic 3.846%
Hidden Power Bug 3.846%
Other 19.231%
Teammates
Snorlax 92.308%
Cloyster 48.077%
Smeargle 38.462%
Umbreon 28.846%
Jynx 28.846%
Alakazam 26.923%
Jolteon 26.923%
Misdreavus 26.923%
Weezing 25.000%
Marowak 19.231%
Zapdos 19.231%
Checks and Counters
Raichu
Magnet 14.035%
Moves
Surf 63.158%
Thunder 59.649%
Thunder Wave 57.895%
Thunderbolt 52.632%
Quick Attack 31.579%
Rain Dance 28.070%
Light Screen 19.298%
Body Slam 14.035%
Iron Tail 14.035%
Detect 12.281%
Seismic Toss 7.018%
Submission 5.263%
Protect 5.263%
Charm 5.263%
Hidden Power Fighting 3.509%
Encore 3.509%
Other 17.544%
Teammates
Blastoise 40.351%
Charizard 33.333%
Espeon 29.825%
Gengar 28.070%
Nidoking 28.070%
Snorlax 26.316%
Articuno 22.807%
Aerodactyl 22.807%
Crobat 14.035%
Tauros 14.035%
Arcanine 12.281%
Checks and Counters
Delibird
Moves
Thief 65.217%
Hidden Power Electric 63.043%
Blizzard 58.696%
Rapid Spin 56.522%
Spikes 32.609%
Ice Beam 26.087%
Toxic 13.043%
Fly 13.043%
Protect 10.870%
Present 10.870%
Hidden Power Water 8.696%
Hidden Power Fire 8.696%
Aurora Beam 8.696%
Swagger 8.696%
Other 15.217%
Teammates
Smeargle 45.652%
Tyranitar 32.609%
Espeon 32.609%
Gengar 32.609%
Electrode 32.609%
Primeape 23.913%
Jolteon 17.391%
Heracross 17.391%
Exeggutor 13.043%
Misdreavus 13.043%
Dragonite 13.043%
Checks and Counters
Golduck
Moves
Toxic 76.087%
Rest 76.087%
Surf 71.739%
Amnesia 63.043%
Substitute 17.391%
Psychic 15.217%
Sleep Talk 13.043%
Cross Chop 13.043%
Disable 8.696%
Hydro Pump 8.696%
Psych Up 8.696%
Waterfall 6.522%
Counter 6.522%
Other 15.217%
Teammates
Electrode 78.261%
Piloswine 73.913%
Bellossom 73.913%
Arcanine 73.913%
Omastar 30.435%
Lanturn 19.565%
Electabuzz 10.870%
Qwilfish 10.870%
Tyranitar 8.696%
Alakazam 8.696%
Umbreon 8.696%
Checks and Counters
Weezing
Moves
Explosion 93.333%
Sludge Bomb 57.778%
Fire Blast 51.111%
Hidden Power Grass 33.333%
Pain Split 31.111%
Destiny Bond 28.889%
Thief 28.889%
Toxic 13.333%
Thunder 11.111%
Haze 8.889%
Protect 8.889%
Flamethrower 6.667%
Tackle 4.444%
Sludge 4.444%
Other 17.778%
Teammates
Tauros 40.000%
Electrode 37.778%
Exeggutor 37.778%
Scyther 35.556%
Dugtrio 33.333%
Smeargle 28.889%
Snorlax 28.889%
Ariados 28.889%
Cloyster 20.000%
Jynx 20.000%
Gengar 11.111%
Checks and Counters
Arbok
Moves
Sludge Bomb 92.308%
Earthquake 92.308%
Glare 74.359%
Thief 41.026%
Wrap 25.641%
Body Slam 23.077%
Haze 17.949%
Curse 12.821%
Acid 7.692%
Other 12.821%
Teammates
Starmie 43.590%
Dodrio 35.897%
Shuckle 35.897%
Meganium 35.897%
Houndoom 35.897%
Donphan 35.897%
Vaporeon 17.949%
Kingdra 17.949%
Politoed 15.385%
Cloyster 15.385%
Charizard 12.821%
Checks and Counters
Girafarig
Moves
Psychic 71.429%
Thunder 57.143%
Baton Pass 54.286%
Earthquake 45.714%
Rest 40.000%
Agility 37.143%
Mud-Slap 31.429%
Hidden Power Fighting 17.143%
Return 8.571%
Sleep Talk 8.571%
Thunderbolt 5.714%
Other 14.286%
