Tyranitar
Moves
Rock Slide 72.112%
Rest 4.295%
Taunt 2.990%
Memento 2.950%
Rain Dance 2.637%
Other 17.697%
Teammates
Metagross 32.133%
Blissey 28.218%
Snorlax 26.301%
Starmie 22.754%
Tyranitar 22.305%
Zapdos 21.218%
Gengar 19.424%
Celebi 15.550%
Suicune 14.721%
Skarmory 13.280%
Flygon 12.777%
Checks and Counters
Dragonite
Moves
Earthquake 50.438%
Ice Beam 43.124%
Dragon Dance 34.906%
Hidden Power Flying 33.571%
Brick Break 30.085%
Thunderbolt 29.877%
Heal Bell 29.595%
Fire Blast 22.727%
Focus Punch 22.341%
Flamethrower 14.167%
Substitute 13.173%
Thunder Wave 9.657%
Dragon Claw 9.123%
Hidden Power Rock 7.536%
Aerial Ace 5.934%
Hidden Power Grass 5.444%
Thunder 5.088%
Hidden Power Ghost 3.931%
Toxic 3.590%
Body Slam 3.175%
Double-Edge 3.056%
Other 19.463%
Teammates
Snorlax 26.999%
Gengar 25.694%
Metagross 25.560%
Tyranitar 20.368%
Swampert 18.098%
Charizard 13.796%
Celebi 13.752%
Starmie 13.069%
Dugtrio 12.995%
Aerodactyl 12.713%
Blissey 12.580%
Checks and Counters
Steelix
Moves
Earthquake 98.823%
Explosion 66.885%
Roar 66.639%
Toxic 29.716%
Hidden Power Rock 24.796%
Rock Slide 21.870%
Protect 20.039%
Double-Edge 17.244%
Iron Tail 17.130%
Rest 11.360%
Hidden Power Steel 6.702%
Other 18.797%
Teammates
Snorlax 39.229%
Tyranitar 28.277%
Gengar 26.855%
Salamence 20.366%
Magneton 18.797%
Gyarados 18.715%
Zapdos 18.061%
Forretress 17.653%
Charizard 16.787%
Starmie 16.231%
Umbreon 13.583%
Checks and Counters
Scizor
Moves
Swords Dance 65.314%
Reversal 48.456%
Hidden Power Rock 45.350%
Endure 45.027%
Silver Wind 40.377%
Agility 37.217%
Hidden Power Bug 20.108%
Baton Pass 17.846%
Substitute 15.745%
Steel Wing 15.350%
Hidden Power Ghost 10.844%
Quick Attack 8.815%
Hidden Power Fighting 3.555%
Iron Defense 2.567%
Counter 2.513%
Double-Edge 2.460%
Other 18.456%
Teammates
Tyranitar 37.181%
Metagross 27.397%
Breloom 23.896%
Snorlax 22.801%
Magneton 21.921%
Zapdos 15.835%
Salamence 14.704%
Gengar 13.734%
Gyarados 13.321%
Celebi 12.890%
Milotic 11.993%
Checks and Counters
Glalie
Moves
Spikes 98.723%
Explosion 97.609%
Ice Beam 82.560%
Taunt 72.276%
Hidden Power Fire 10.859%
Hidden Power Grass 8.073%
Toxic 6.257%
Protect 5.160%
Other 18.483%
Teammates
Gengar 59.457%
Tyranitar 44.912%
Swampert 34.142%
Jolteon 28.659%
Moltres 23.643%
Aerodactyl 21.557%
Metagross 17.188%
Dugtrio 16.415%
Magneton 12.873%
Gyarados 12.675%
Zapdos 10.787%
Checks and Counters
Donphan
Moves
Earthquake 99.223%
Rapid Spin 88.157%
Hidden Power Rock 50.444%
Roar 30.255%
Rock Slide 27.850%
Rest 20.744%
Protect 18.542%
Toxic 16.432%
Hidden Power Ghost 15.674%
Hidden Power Bug 9.697%
Ancient Power 5.292%
Other 17.691%
Teammates
Snorlax 27.258%
Blissey 26.443%
Skarmory 26.314%
Tyranitar 25.370%
Metagross 23.483%
Sceptile 23.001%
Celebi 21.095%
Charizard 20.429%
Slaking 20.355%
Starmie 16.747%
Magneton 16.543%
Checks and Counters
Arcanine
Moves
Extreme Speed 88.112%
Overheat 50.643%
Hidden Power Fighting 43.454%
Fire Blast 34.237%
Toxic 21.988%
Hidden Power Grass 20.843%
Flamethrower 19.418%
Thief 16.586%
Roar 16.245%
Crunch 14.418%
Iron Tail 11.767%
Howl 9.096%
Hidden Power Ice 7.510%
Substitute 7.349%
Protect 5.281%
Hidden Power Ghost 5.080%
Sunny Day 5.020%
Return 3.996%
Other 18.956%
Teammates
Snorlax 22.711%
Gengar 19.076%
Metagross 17.550%
Swampert 17.430%
Aerodactyl 16.566%
Salamence 16.365%
Tyranitar 15.703%
Jolteon 15.442%
Celebi 14.719%
Magneton 14.257%
Zapdos 11.787%
Checks and Counters
Camerupt
Moves
Explosion 85.001%
Earthquake 83.248%
Fire Blast 54.537%
Hidden Power Grass 35.988%
Toxic 29.177%
Overheat 21.744%
Flamethrower 19.348%
Rock Slide 18.172%
Eruption 11.183%
Roar 7.544%
Hidden Power Ice 6.035%
Substitute 5.858%
Protect 5.547%
Other 16.619%
Teammates
Metagross 48.347%
Snorlax 31.240%
Celebi 27.069%
Gyarados 26.936%
Magneton 23.785%
Salamence 19.614%
Tyranitar 18.482%
Porygon2 17.528%
Suicune 16.840%
Heracross 16.508%
Gengar 15.088%
Checks and Counters
Armaldo
Moves
Hidden Power Bug 81.607%
Knock Off 56.531%
Swords Dance 48.291%
Rock Blast 45.867%
Rock Slide 41.250%
Earthquake 37.398%
Rapid Spin 27.959%
Rest 10.969%
Brick Break 10.051%
Ancient Power 7.398%
Harden 6.786%
Aerial Ace 6.480%
Other 19.413%
Teammates
Swampert 35.689%
Blissey 29.439%
Skarmory 28.546%
Tyranitar 25.740%
Metagross 24.796%
Zapdos 19.821%
Magneton 19.668%
Gengar 18.393%
Claydol 18.061%
Suicune 16.939%
Dugtrio 15.740%
Checks and Counters
Articuno
Moves
Ice Beam 98.221%
Heal Bell 74.710%
Rest 69.021%
Roar 50.418%
Sleep Talk 25.182%
Haze 17.282%
Toxic 17.228%
Protect 15.044%
Substitute 14.317%
Other 18.576%
Teammates
Flygon 51.712%
Skarmory 50.094%
Zapdos 45.349%
Moltres 34.079%
Jirachi 28.067%
Gengar 24.616%
Tyranitar 21.704%
Dusclops 13.562%
Dugtrio 13.346%
Aerodactyl 13.049%
Blissey 11.513%
Checks and Counters
Exeggutor
Moves
Solar Beam 74.456%
Sunny Day 65.941%
Psychic 54.257%
Explosion 46.790%
Hidden Power Fire 44.319%
Sleep Powder 43.352%
Giga Drain 18.104%
Hidden Power Ice 17.298%
Leech Seed 15.686%
Other 19.796%
Teammates
Snorlax 31.480%
Dugtrio 28.713%
Charizard 20.736%
Metagross 20.494%
Starmie 17.432%
Heracross 17.083%
Gengar 15.686%
Houndoom 14.075%
Zapdos 13.967%
Magneton 12.329%
Salamence 11.174%
Checks and Counters
Gardevoir
Moves
Psychic 83.811%
Calm Mind 67.204%
Thunderbolt 56.996%
Fire Punch 25.369%
Memento 18.359%
Ice Punch 16.857%
Will-O-Wisp 16.467%
Substitute 14.465%
Reflect 11.321%
Destiny Bond 10.264%
Taunt 9.708%
Wish 9.263%
Hypnosis 8.929%
Light Screen 7.733%
Safeguard 6.871%
Thunder Wave 5.925%
Protect 3.811%
Magical Leaf 3.505%
Mean Look 2.698%
Rain Dance 2.420%
Other 18.025%
Teammates
Magneton 23.700%
Dugtrio 21.836%
Salamence 20.946%
Metagross 17.942%
Gengar 17.051%
Skarmory 16.078%
Swampert 15.549%
Blissey 13.185%
Heracross 12.517%
Medicham 12.045%
Jolteon 11.961%
Checks and Counters
Blastoise
Moves
Surf 84.232%
Rapid Spin 82.007%
Ice Beam 68.691%
Roar 51.725%
Refresh 18.506%
Hydro Pump 13.687%
Yawn 13.430%
Protect 10.123%
Toxic 6.473%
Rain Dance 6.444%
Haze 6.245%
Rest 5.817%
Counter 5.332%
Mirror Coat 4.676%
Hydro Cannon 2.794%
Other 19.818%
Teammates
Blissey 35.928%
Skarmory 26.975%
Gengar 22.099%
Venusaur 17.451%
Charizard 17.394%
Metagross 17.280%
Dugtrio 16.938%
Jolteon 16.025%
Celebi 15.512%
Tyranitar 15.341%
Snorlax 15.284%
Checks and Counters
Wailord
Moves
Self-Destruct 82.523%
Hydro Pump 77.177%
Water Spout 74.925%
Ice Beam 63.483%
Rain Dance 61.081%
Surf 5.015%
Curse 4.505%
Toxic 4.174%
Rest 3.874%
Protect 3.303%
Other 19.940%
Teammates
Kingdra 61.952%
Pikachu 56.186%
Qwilfish 55.435%
Ludicolo 49.459%
Kabutops 43.634%
Dugtrio 17.087%
Metagross 12.462%
Omastar 11.742%
Zapdos 11.111%
Seaking 10.721%
Swampert 8.498%
Checks and Counters
Pikachu
Moves
Surf 77.096%
Hidden Power Ice 75.060%
Thunder 70.329%
Quick Attack 66.886%
Thunderbolt 22.904%
Hidden Power Grass 18.653%
Volt Tackle 16.287%
Substitute 15.719%
Encore 7.635%
Thunder Wave 6.647%
Protect 3.114%
Other 19.671%
Teammates
Kingdra 62.904%
Qwilfish 62.365%
Wailord 56.018%
Ludicolo 53.174%
Kabutops 50.269%
Omastar 13.982%
Seaking 10.689%
Suicune 8.204%
Dugtrio 7.425%
Snorlax 7.275%
Salamence 5.928%
Checks and Counters
Lanturn
Moves
Thunderbolt 83.276%
Ice Beam 64.622%
Thunder Wave 50.576%
Hydro Pump 49.611%
Surf 41.171%
Toxic 20.803%
Substitute 17.689%
Thunder 15.042%
Rain Dance 13.516%
Hidden Power Grass 12.706%
Confuse Ray 9.841%
Rest 7.786%
Other 13.360%
Teammates
Skarmory 49.299%
Metagross 43.569%
Tyranitar 39.863%
Gengar 34.662%
Aerodactyl 31.299%
Salamence 16.817%
Celebi 15.042%
Starmie 13.049%
Swampert 12.924%
Gyarados 11.990%
Dugtrio 11.180%
Checks and Counters
Misdreavus
Moves
Perish Song 85.855%
Mean Look 81.210%
Rest 49.120%
Thunderbolt 47.150%
Protect 36.559%
Thunder Wave 17.734%
Taunt 15.658%
Pain Split 13.371%
Destiny Bond 8.058%
Substitute 6.228%
Shadow Ball 5.595%
Psychic 5.559%
Confuse Ray 5.454%
Calm Mind 3.624%
Other 18.825%
Teammates
Skarmory 53.167%
Blissey 47.748%
Flygon 38.283%
Zapdos 35.151%
Moltres 26.460%
Dugtrio 14.673%
Aerodactyl 13.723%
Tyranitar 12.386%
Suicune 12.350%
Claydol 11.858%
Glalie 11.682%
Checks and Counters
Qwilfish
Moves
Self-Destruct 93.039%
Sludge Bomb 89.322%
Shadow Ball 81.378%
Hydro Pump 39.905%
Hidden Power Fighting 27.551%
Destiny Bond 25.437%
Spikes 18.695%
Thunder Wave 8.673%
Other 15.999%
Teammates
Kingdra 78.717%
Pikachu 75.911%
Wailord 67.274%
Ludicolo 67.238%
Kabutops 61.152%
Omastar 14.140%
Seaking 13.010%
Gengar 6.050%
Metagross 4.337%
Jolteon 4.264%
Hypno 4.155%
Checks and Counters
Miltank
Moves
Milk Drink 80.840%
Body Slam 73.471%
Heal Bell 73.287%
Curse 46.168%
Thunder Wave 31.135%
Shadow Ball 27.266%
Earthquake 20.155%
Return 10.317%
Seismic Toss 8.548%
Brick Break 7.775%
Toxic 4.606%
Other 16.433%
Teammates
Metagross 25.608%
Magneton 24.282%
Snorlax 21.223%
Zapdos 21.223%
Salamence 20.523%
Dugtrio 18.681%
Celebi 18.644%
Tyranitar 16.433%
Medicham 16.212%
Gengar 14.738%
Jirachi 13.928%
Checks and Counters
Cradily
Moves
Earthquake 51.197%
Rock Slide 43.520%
Toxic 39.947%
Recover 34.398%
Rest 28.088%
Confuse Ray 27.974%
Amnesia 24.781%
Hidden Power Grass 24.097%
Barrier 23.375%
Ancient Power 22.235%
Giga Drain 21.247%
Hidden Power Rock 12.087%
Hidden Power Fighting 7.754%
Mirror Coat 7.260%
Hidden Power Fire 7.146%
Substitute 5.169%
Other 19.726%
Teammates
Magneton 42.379%
Ninjask 39.111%
Marowak 35.272%
Jirachi 30.255%
Skarmory 21.285%
Aerodactyl 16.306%
Metagross 14.063%
Jolteon 13.151%
Umbreon 13.113%
Tyranitar 10.794%
Suicune 10.338%
Checks and Counters
Quagsire
Moves
Earthquake 88.355%
Rest 47.792%
Ice Beam 46.034%
Curse 43.454%
Haze 30.598%
Surf 28.878%
Toxic 27.784%
Counter 25.869%
Protect 16.452%
Focus Punch 12.075%
Seismic Toss 6.565%
Hidden Power Ghost 5.784%
Rock Tomb 5.041%
Other 15.318%
Teammates
Tyranitar 56.936%
Skarmory 30.403%
Blissey 28.331%
Forretress 24.775%
Salamence 24.502%
Gengar 22.470%
Zapdos 19.226%
Blaziken 18.953%
Aerodactyl 17.272%
Snorlax 16.061%
Jirachi 14.146%
Checks and Counters
Poliwrath
Moves
Brick Break 79.221%
Belly Drum 70.130%
Hypnosis 63.007%
Hidden Power Ghost 43.841%
Focus Punch 24.833%
Hidden Power Flying 23.416%
Substitute 21.133%
Hidden Power Rock 14.915%
Bulk Up 12.554%
Earthquake 9.012%
Hydro Pump 6.415%
Ice Beam 6.375%
Surf 3.857%
Rest 2.637%
Other 18.654%
Teammates
Marowak 39.315%
Magneton 33.530%
Ninjask 32.625%
Salamence 28.493%
Metagross 26.722%
Zapdos 22.983%
Snorlax 21.173%
Gyarados 19.913%
Skarmory 15.545%
Blissey 14.364%
Suicune 13.262%
Checks and Counters
Kabutops
Moves
Rock Slide 93.274%
Swords Dance 91.462%
Flail 85.099%
Endure 84.011%
Brick Break 9.625%
Knock Off 4.793%
Rain Dance 4.309%
Rapid Spin 4.108%
Hidden Power Bug 3.182%
Substitute 2.819%
Other 17.318%
Teammates
Ludicolo 75.715%
Kingdra 74.950%
Pikachu 67.620%
Qwilfish 67.580%
Wailord 58.518%
Magneton 8.981%
Dugtrio 8.296%
Gengar 6.404%
Metagross 5.075%
Blissey 5.075%
Skarmory 4.793%
Checks and Counters
Electrode
Moves
Explosion 77.325%
Thunderbolt 71.440%
Hidden Power Grass 44.979%
Thunder Wave 43.621%
Rain Dance 39.342%
Taunt 29.630%
Thunder 22.387%
Substitute 17.325%
Hidden Power Ice 16.584%
Toxic 7.942%
Thief 7.284%
Light Screen 4.115%
Other 18.025%
Teammates
Dugtrio 39.300%
Kingdra 32.963%
Heracross 27.243%
Metagross 26.502%
Zapdos 25.720%
Snorlax 22.716%
Celebi 15.761%
Ludicolo 15.720%
Salamence 12.840%
Gengar 11.770%
Tyranitar 11.440%
Checks and Counters
Tauros
Moves
Earthquake 97.517%
Hidden Power Ghost 70.749%
Return 62.037%
Double-Edge 53.620%
Body Slam 25.295%
Hyper Beam 14.099%
Sleep Talk 9.891%
Hidden Power Rock 9.301%
Frustration 9.007%
Rock Tomb 7.618%
Substitute 6.650%
Iron Tail 6.061%
Facade 4.966%
Fire Blast 3.914%
Other 19.276%
Teammates
Magneton 34.512%
Metagross 25.884%
Snorlax 22.054%
Gyarados 22.054%
Salamence 19.150%
Medicham 17.340%
Celebi 15.867%
Blaziken 14.520%
Dugtrio 14.310%
Starmie 12.290%
Heracross 11.700%
Checks and Counters
Sableye
Moves
Recover 93.779%
Knock Off 91.551%
Seismic Toss 86.351%
Psych Up 49.814%
Toxic 35.794%
Taunt 8.217%
Shadow Ball 4.643%
Night Shade 4.271%
Fake Out 3.714%
Confuse Ray 2.832%
Other 19.034%
Teammates
Blissey 69.870%
Skarmory 68.152%
Claydol 59.239%
Milotic 50.696%
Dugtrio 44.986%
Tyranitar 21.681%
Forretress 16.527%
Starmie 15.135%
Jirachi 9.517%
Donphan 8.867%
Flygon 7.242%
Checks and Counters
Rhydon
Moves
Earthquake 97.939%
Rock Slide 81.219%
Megahorn 64.682%
Substitute 51.397%
Swords Dance 33.761%
Double-Edge 26.294%
Rock Blast 9.437%
Focus Punch 8.841%
Hidden Power Rock 4.947%
Roar 4.077%
Other 17.407%
Teammates
Starmie 47.595%
Jirachi 32.616%
Zapdos 25.699%
Celebi 23.362%
Salamence 23.087%
Hariyama 19.469%
Gyarados 19.240%
Tyranitar 19.011%
Metagross 13.743%
Blissey 12.735%
Snorlax 11.681%
Checks and Counters
Lapras
Moves
Ice Beam 75.314%
Heal Bell 47.042%
Thunderbolt 39.730%
Perish Song 36.237%
Surf 31.765%
Hydro Pump 29.530%
Thunder 24.732%
Toxic 23.894%
Blizzard 20.214%
Roar 15.277%
Rain Dance 10.852%
Hidden Power Grass 6.567%
Rest 4.937%
Body Slam 4.751%
Confuse Ray 4.238%
Dragon Dance 3.540%
Sing 2.562%
Other 18.817%
Teammates
Snorlax 23.149%
Gengar 20.075%
Tyranitar 19.003%
Metagross 16.814%
Steelix 16.488%
Starmie 15.044%
Claydol 14.951%
Altaria 13.880%
Ludicolo 13.181%
Dugtrio 12.622%
Breloom 12.343%
Checks and Counters
Omastar
Moves
Rain Dance 72.377%
Ice Beam 69.985%
Hydro Pump 62.518%
Spikes 60.273%
Surf 55.149%
Hidden Power Grass 14.056%
Protect 13.812%
Thief 13.226%
Toxic 10.542%
Hidden Power Electric 7.711%
Substitute 3.758%
Other 16.593%
Teammates
Kingdra 44.802%
Dugtrio 23.963%
Pikachu 22.792%
Blissey 22.450%
Ludicolo 20.010%
Wailord 19.082%
Qwilfish 18.936%
Zapdos 18.350%
Seaking 16.154%
Claydol 16.057%
Celebi 15.227%
Checks and Counters
Swellow
Moves
Substitute 61.814%
Endeavor 61.814%
Baton Pass 54.811%
Hidden Power Fighting 48.615%
Aerial Ace 34.458%
Return 34.358%
Facade 29.068%
Quick Attack 18.438%
Double-Edge 10.327%
Hidden Power Ghost 8.917%
Steel Wing 8.766%
Hidden Power Flying 6.499%
Hidden Power Ground 4.937%
Other 17.179%
Teammates
Suicune 43.778%
Magneton 36.121%
Swampert 33.904%
Jolteon 32.746%
Heracross 30.479%
Metagross 22.972%
Salamence 18.086%
Arcanine 12.594%
Sceptile 12.091%
Snorlax 11.889%
Tyranitar 10.630%
Checks and Counters
Roselia
Moves
Spikes 98.644%
Leech Seed 87.324%
Giga Drain 46.792%
Stun Spore 43.401%
Aromatherapy 38.811%
Protect 28.065%
Toxic 11.111%
Hidden Power Grass 10.589%
Substitute 7.512%
Synthesis 6.155%
Hidden Power Fire 6.051%
Other 15.545%
Teammates
Gengar 48.096%
Tyranitar 43.192%
Metagross 31.299%
Vaporeon 29.525%
Aerodactyl 28.586%
Arcanine 23.996%
Starmie 19.614%
Swampert 16.588%
Zapdos 15.754%
Claydol 14.815%
Magneton 12.572%
Checks and Counters
Banette
Moves
Shadow Ball 87.203%
Hidden Power Fighting 78.019%
Will-O-Wisp 57.585%
Knock Off 37.307%
Destiny Bond 33.643%
Taunt 24.149%
Thunder Wave 15.170%
Substitute 9.340%
Curse 9.133%
Body Slam 7.327%
Double-Edge 6.295%
Protect 5.624%
Toxic 4.902%
Night Shade 2.786%
Mud-Slap 2.477%
Other 19.040%
Teammates
Tyranitar 41.280%
Skarmory 39.422%
Jolteon 34.159%
Zapdos 27.296%
Swampert 27.141%
Salamence 17.286%
Claydol 15.996%
Blissey 14.448%
Aerodactyl 13.209%
Metagross 11.662%
Magneton 11.300%
Checks and Counters
Crobat
Moves
Sludge Bomb 89.861%
Shadow Ball 55.283%
Aerial Ace 40.448%
Hidden Power Ground 29.349%
Hidden Power Fighting 21.291%
Confuse Ray 18.517%
Toxic 12.487%
Substitute 12.220%
Taunt 11.526%
Wing Attack 11.153%
Facade 10.245%
Hidden Power Flying 10.139%
Mean Look 8.645%
Whirlwind 7.471%
Haze 6.670%
Air Cutter 6.190%
Protect 5.176%
Giga Drain 4.803%
Steel Wing 4.269%
Fly 3.949%
Double-Edge 3.789%
Poison Fang 3.575%
Thief 3.042%
Other 19.904%
Teammates
Metagross 27.428%
Magneton 25.987%
Sceptile 25.133%
Jolteon 21.238%
Charizard 17.823%
Feraligatr 15.261%
Claydol 14.194%
Gengar 13.607%
Skarmory 12.753%
Salamence 11.740%
Heracross 10.566%
Checks and Counters
Aggron
Moves
Rock Slide 83.538%
Thunder Wave 57.143%
Focus Punch 55.580%
Double-Edge 38.170%
Earthquake 36.496%
Substitute 26.562%
Iron Tail 12.723%
Hidden Power Bug 11.719%
Brick Break 9.877%
Fire Blast 6.473%
Surf 6.250%
Ice Beam 6.194%
Thunder 5.580%
Endeavor 4.688%
Iron Defense 4.074%
Protect 3.292%
Body Slam 3.181%
Toxic 3.181%
Counter 2.623%
Rock Tomb 2.567%
Roar 2.344%
Other 17.746%
Teammates
Aerodactyl 45.145%
Tyranitar 43.917%
Zapdos 39.062%
Skarmory 35.603%
Celebi 23.493%
Gengar 16.016%
Claydol 14.397%
Starmie 12.723%
Swampert 11.272%
Sceptile 11.272%
Metagross 11.049%
Checks and Counters
Nidoking
Moves
Earthquake 91.560%
Ice Beam 52.386%
Fire Blast 50.291%
Sludge Bomb 30.908%
Thunderbolt 29.686%
Megahorn 29.453%
Hidden Power Grass 20.722%
Rock Slide 18.743%
Endure 12.049%
Shadow Ball 11.001%
Focus Punch 8.906%
Taunt 5.937%
Substitute 5.879%
Body Slam 5.413%
Brick Break 5.239%
Flamethrower 3.725%
Other 18.102%
Teammates
Aerodactyl 35.390%
Tyranitar 32.829%
Zapdos 31.432%
Metagross 30.501%
Cloyster 24.272%
Gengar 23.516%
Charizard 15.600%
Milotic 14.843%
Claydol 14.261%
Starmie 13.970%
Smeargle 13.620%
Checks and Counters
Slowbro
Moves
Surf 92.356%
Calm Mind 54.574%
Psychic 50.313%
Rest 44.925%
Ice Beam 42.669%
Fire Blast 25.564%
Thunder Wave 23.997%
Flamethrower 17.669%
Hidden Power Grass 12.343%
Yawn 7.644%
Focus Punch 4.887%
Toxic 3.509%
Other 19.549%
Teammates
Gengar 26.065%
Salamence 22.306%
Aerodactyl 19.925%
Magneton 19.361%
Snorlax 15.100%
Metagross 14.850%
Ampharos 12.093%
Tauros 11.090%
Celebi 11.090%
Typhlosion 11.028%
Breloom 10.902%
Checks and Counters
Ursaring
Moves
Earthquake 66.350%
Return 60.025%
Swords Dance 49.905%
Hidden Power Ghost 37.255%
Rock Slide 33.080%
Facade 23.023%
Focus Punch 22.011%
Brick Break 20.304%
Double-Edge 18.786%
Taunt 10.247%
Rest 10.057%
Snore 9.551%
Body Slam 7.653%
Bulk Up 7.021%
Sleep Talk 6.009%
Other 18.722%
Teammates
Zapdos 24.858%
Metagross 20.620%
Magneton 16.382%
Marowak 16.192%
Machamp 16.003%
Suicune 15.939%
Salamence 15.750%
Blissey 14.864%
Tyranitar 14.611%
Gengar 14.421%
Snorlax 12.587%
Checks and Counters
Espeon
Moves
Psychic 93.274%
Calm Mind 85.842%
Baton Pass 64.958%
Substitute 47.085%
Hidden Power Fire 16.912%
Wish 10.442%
Morning Sun 9.930%
Bite 8.969%
Reflect 8.712%
Toxic 7.751%
Hidden Power Grass 7.047%
Hidden Power Electric 6.919%
Light Screen 6.022%
Protect 5.894%
Hidden Power Ice 4.741%
Other 15.503%
Teammates
Zapdos 32.992%
Swampert 32.287%
Dugtrio 29.917%
Metagross 19.347%
Gengar 18.258%
Salamence 17.104%
Suicune 14.926%
Moltres 14.350%
Tyranitar 12.492%
Regirock 12.300%
Snorlax 12.108%
Checks and Counters
Jumpluff
Moves
Leech Seed 98.029%
Encore 90.755%
Sleep Powder 89.055%
Substitute 78.314%
Giga Drain 14.412%
Protect 8.634%
Toxic 4.555%
Other 16.247%
Teammates
Blissey 55.812%
Skarmory 52.889%
Swampert 33.379%
Tyranitar 27.260%
Forretress 22.978%
Gengar 19.782%
Dugtrio 18.015%
Magneton 14.956%
Banette 14.140%
Starmie 12.780%
Claydol 10.741%
Checks and Counters
Solrock
Moves
Rock Slide 89.193%
Explosion 88.823%
Earthquake 71.355%
Hidden Power Fighting 62.324%
Baton Pass 36.788%
Reflect 9.104%
Cosmic Power 8.290%
Toxic 5.625%
Substitute 5.625%
Shadow Ball 4.441%
Other 18.431%
Teammates
Metagross 54.774%
Salamence 49.667%
Magneton 48.927%
Snorlax 48.335%
Swampert 47.520%
Tyranitar 17.987%
Ninjask 12.509%
Raikou 11.029%
Blissey 10.289%
Zapdos 10.289%
Gengar 8.808%
Checks and Counters
Dodrio
Moves
Drill Peck 90.545%
Quick Attack 47.927%
Hidden Power Fighting 44.145%
Return 41.164%
Double-Edge 40.364%
Hidden Power Ground 29.891%
Baton Pass 28.073%
Substitute 10.764%
Flail 10.473%
Agility 9.818%
Hidden Power Ghost 6.764%
Hyper Beam 6.255%
Steel Wing 5.309%
Tri Attack 4.800%
Body Slam 3.636%
Rest 2.691%
Other 17.382%
Teammates
Magneton 45.091%
Snorlax 33.673%
Metagross 27.345%
Dugtrio 21.382%
Swampert 20.000%
Suicune 15.273%
Celebi 14.473%
Heracross 13.018%
Gengar 12.291%
Starmie 11.855%
Tyranitar 11.491%
Checks and Counters
Typhlosion
Moves
Flamethrower 65.553%
Thunder Punch 58.426%
Hidden Power Grass 48.330%
Substitute 40.460%
Hidden Power Ice 32.591%
Fire Blast 31.849%
Sunny Day 29.250%
Focus Punch 21.529%
Overheat 20.638%
Brick Break 13.512%
Covet 5.122%
Toxic 4.677%
Blast Burn 4.454%
Earthquake 3.489%
Roar 3.489%
Other 16.630%
Teammates
Salamence 24.722%
Dugtrio 19.822%
Starmie 19.154%
Breloom 17.149%
Tauros 15.664%
Metagross 15.442%
Ampharos 14.551%
Swampert 14.477%
Blissey 14.180%
Slowbro 13.066%
Snorlax 12.918%
Checks and Counters
Linoone
Moves
Extreme Speed 97.917%
Belly Drum 91.741%
Shadow Ball 88.988%
Hidden Power Ground 69.420%
Hidden Power Fighting 12.723%
Substitute 8.929%
Roar 5.432%
Double-Edge 4.315%
Return 3.199%
Other 17.336%
Teammates
Magneton 55.432%
Metagross 31.771%
Snorlax 28.423%
Gardevoir 22.247%
Heracross 20.610%
Gengar 19.122%
Aerodactyl 17.188%
Salamence 15.030%
Slowbro 12.946%
Hariyama 11.458%
Celebi 10.417%
Checks and Counters
Hitmontop
Moves
Mach Punch 70.570%
Rapid Spin 57.935%
Hidden Power Ghost 57.088%
Rock Slide 41.525%
High Jump Kick 27.350%
Brick Break 27.196%
Bulk Up 26.425%
Earthquake 12.943%
Revenge 10.015%
Toxic 9.399%
Endeavor 8.937%
Hidden Power Bug 8.629%
Rest 6.394%
Agility 5.162%
Counter 2.542%
Substitute 2.465%
Thief 2.465%
Sleep Talk 2.465%
Detect 2.388%
Other 18.105%
Teammates
Skarmory 31.587%
Metagross 20.878%
Zapdos 18.721%
Jirachi 16.179%
Celebi 15.948%
Blissey 15.794%
Tyranitar 15.716%
Starmie 13.713%
Ninjask 13.251%
Charizard 12.404%
Gengar 11.864%
Checks and Counters
Lunatone
Moves
Baton Pass 84.561%
Ice Beam 80.263%
Calm Mind 54.298%
Psychic 42.982%
Hypnosis 40.439%
Substitute 39.649%
Cosmic Power 17.632%
Hidden Power Electric 7.807%
Explosion 7.719%
Hidden Power Fire 4.211%
Toxic 4.035%
Other 16.404%
Teammates
Zapdos 46.140%
Metagross 32.281%
Celebi 20.526%
Hariyama 20.526%
Vaporeon 19.123%
Tyranitar 17.193%
Starmie 17.018%
Suicune 15.614%
Magneton 14.912%
Dugtrio 14.211%
Sceptile 13.860%
Checks and Counters
Golduck
Moves
Ice Beam 89.368%
Surf 81.393%
Calm Mind 77.177%
Protect 33.914%
Endure 25.940%
Hydro Pump 18.698%
Psychic 15.765%
Toxic 13.657%
Rain Dance 11.457%
Hidden Power Grass 9.074%
Cross Chop 4.675%
Other 18.882%
Teammates
Tyranitar 36.939%
Jolteon 29.789%
Gengar 29.514%
Dugtrio 28.231%
Glalie 21.815%
Celebi 21.815%
Regirock 20.990%
Metagross 19.982%
Aerodactyl 16.774%
Skarmory 15.215%
Starmie 14.482%
Checks and Counters
Shiftry
Moves
Explosion 93.252%
Shadow Ball 58.950%
Brick Break 53.233%
Quick Attack 35.145%
Sunny Day 33.365%
Solar Beam 29.428%
Hidden Power Fire 24.367%
Sleep Talk 7.591%
Hidden Power Bug 5.998%
Giga Drain 5.061%
Hidden Power Dark 4.967%
Swords Dance 4.311%
Leech Seed 3.374%
Fake Out 2.812%
Feint Attack 2.530%
Extrasensory 2.343%
Hidden Power Flying 2.343%
Other 19.025%
Teammates
Dugtrio 44.611%
Gyarados 41.050%
Gengar 39.550%
