Moves
Swords Dance 86.620%
Twineedle 79.577%
Hyper Beam 71.831%
Agility 45.775%
Pin Missile 40.845%
Mega Drain 20.423%
Toxic 10.563%
Substitute 8.451%
Double-Edge 7.042%
Fury Attack 5.634%
Poison Sting 5.634%
Other 17.606%
Teammates
Butterfree 38.028%
Pinsir 35.915%
Venomoth 32.394%
Scyther 31.690%
Parasect 30.986%
Lapras 17.606%
Rhydon 15.493%
Tauros 14.789%
Venusaur 10.563%
Golem 10.563%
Chansey 9.859%
Checks and Counters
Muk
Moves
Explosion 89.209%
Sludge 71.223%
Body Slam 64.748%
Fire Blast 43.885%
Acid Armor 26.619%
Thunderbolt 24.460%
Substitute 22.302%
Mega Drain 20.144%
Toxic 11.511%
Rest 8.633%
Other 17.266%
Teammates
Tauros 45.324%
Exeggutor 30.935%
Alakazam 28.777%
Gengar 28.058%
Golem 25.899%
Starmie 23.741%
Aerodactyl 18.705%
Golduck 16.547%
Rhydon 15.108%
Snorlax 15.108%
Chansey 14.388%
Checks and Counters
Arbok
Moves
Glare 88.806%
Earthquake 83.582%
Wrap 83.582%
Hyper Beam 58.209%
Toxic 20.896%
Substitute 11.940%
Acid 11.940%
Screech 11.194%
Rock Slide 11.194%
Other 18.657%
Teammates
Chansey 26.119%
Slowbro 25.373%
Golem 23.134%
Venusaur 22.388%
Snorlax 21.642%
Ninetales 19.403%
Victreebel 18.657%
Dragonite 17.910%
Gengar 17.910%
Persian 17.910%
Tauros 17.164%
Checks and Counters
Flareon
Moves
Body Slam 85.833%
Fire Blast 78.333%
Hyper Beam 73.333%
Fire Spin 35.000%
Flamethrower 30.000%
Quick Attack 27.500%
Tail Whip 17.500%
Toxic 15.000%
Reflect 13.333%
Bite 5.000%
Other 19.167%
Teammates
Snorlax 48.333%
Exeggutor 43.333%
Tauros 38.333%
Alakazam 36.667%
Chansey 24.167%
Golem 19.167%
Cloyster 16.667%
Gengar 15.833%
Arcanine 15.833%
Charizard 15.000%
Pinsir 15.000%
Checks and Counters
Dragonair
Moves
Wrap 94.915%
Thunder Wave 94.068%
Blizzard 65.254%
Thunderbolt 44.068%
Agility 38.983%
Hyper Beam 28.814%
Surf 14.407%
Other 19.492%
Teammates
Tauros 68.644%
Snorlax 57.627%
Chansey 57.627%
Jynx 40.678%
Slowbro 33.898%
Dragonite 30.508%
Victreebel 16.102%
Kingler 15.254%
Gyarados 14.407%
Gengar 13.559%
Jolteon 11.017%
Checks and Counters
Butterfree
Moves
Sleep Powder 91.892%
Psychic 85.586%
Stun Spore 68.468%
Mega Drain 45.946%
Substitute 36.937%
Toxic 12.613%
Reflect 7.207%
Supersonic 6.306%
String Shot 5.405%
Tackle 5.405%
Swift 4.505%
Hyper Beam 4.505%
Whirlwind 4.505%
Other 16.216%
Teammates
Beedrill 48.649%
Pinsir 45.946%
Parasect 45.045%
Scyther 44.144%
Venomoth 40.541%
Charizard 17.117%
Pikachu 10.811%
Nidoking 9.910%
Bulbasaur 8.108%
Jolteon 8.108%
Venusaur 8.108%
Checks and Counters
Primeape
Moves
Rock Slide 67.273%
Body Slam 58.182%
Low Kick 55.455%
Hyper Beam 49.091%
Submission 29.091%
Seismic Toss 25.455%
Counter 21.818%
Thunderbolt 17.273%
Thunder 10.000%
Toxic 10.000%
Screech 9.091%
Mega Kick 8.182%
Thrash 7.273%
Scratch 7.273%
Substitute 6.364%
Other 18.182%
Teammates
Charizard 38.182%
Raichu 26.364%
Poliwrath 26.364%
Snorlax 24.545%
Hitmonchan 20.909%
Machamp 20.909%
Hitmonlee 20.000%
Nidoking 18.182%
Jolteon 16.364%
Vaporeon 14.545%
Machoke 13.636%
Checks and Counters
Pidgeot
Moves
Double-Edge 62.617%
Quick Attack 58.879%
Agility 52.336%
Hyper Beam 51.402%
Mirror Move 43.925%
Sky Attack 27.103%
Wing Attack 21.495%
Toxic 16.822%
Reflect 14.019%
Gust 13.084%
Rest 8.411%
Whirlwind 7.477%
Sand Attack 6.542%
Other 15.888%
Teammates
Charizard 44.860%
Blastoise 41.121%
Alakazam 31.776%
Venusaur 24.299%
Arcanine 23.364%
Rhydon 22.430%
Pikachu 21.495%
Raichu 20.561%
Exeggutor 18.692%
Snorlax 18.692%
Gyarados 14.019%
Checks and Counters
Vileplume
Moves
Mega Drain 85.321%
Stun Spore 61.468%
Hyper Beam 51.376%
Swords Dance 51.376%
Sleep Powder 36.697%
Acid 22.018%
Petal Dance 19.266%
Toxic 17.431%
Body Slam 15.596%
Solar Beam 13.761%
Substitute 7.339%
Other 18.349%
Teammates
Snorlax 51.376%
Alakazam 48.624%
Victreebel 47.706%
Tauros 44.954%
Zapdos 43.119%
Charizard 13.761%
Gengar 12.844%
Venusaur 11.927%
Nidoking 11.009%
Raichu 10.092%
Jolteon 9.174%
Checks and Counters
Golduck
Moves
Amnesia 78.302%
Surf 60.377%
Ice Beam 56.604%
Rest 47.170%
Blizzard 36.792%
Hydro Pump 31.132%
Body Slam 25.472%
Seismic Toss 22.642%
Confusion 18.868%
Substitute 13.208%
Teammates
Tauros 47.170%
Golem 45.283%
Exeggutor 38.679%
Alakazam 35.849%
Jolteon 30.189%
Snorlax 29.245%
Slowbro 26.415%
Zapdos 25.472%
Muk 21.698%
Aerodactyl 21.698%
Venusaur 17.925%
Checks and Counters
Venomoth
Moves
Psychic 92.523%
Sleep Powder 84.112%
Stun Spore 65.421%
Double-Edge 45.794%
Mega Drain 41.121%
Toxic 23.364%
Substitute 22.430%
Reflect 5.607%
Other 19.626%
Teammates
Pinsir 52.336%
Beedrill 42.991%
Scyther 42.056%
Butterfree 42.056%
Parasect 40.187%
Jolteon 21.495%
Dragonite 15.888%
Victreebel 12.150%
Golem 11.215%
Articuno 10.280%
Starmie 10.280%
Checks and Counters
Golbat
Moves
Confuse Ray 96.000%
Toxic 82.000%
Wing Attack 80.000%
Mega Drain 71.000%
Substitute 20.000%
Hyper Beam 10.000%
Leech Life 8.000%
Rest 8.000%
Double-Edge 6.000%
Other 19.000%
Teammates
Gengar 62.000%
Cloyster 54.000%
Raichu 53.000%
Sandslash 53.000%
Persian 53.000%
Arbok 19.000%
Ditto 15.000%
Onix 14.000%
Tauros 12.000%
Poliwhirl 12.000%
Beedrill 7.000%
Checks and Counters
Ditto
Moves
Transform 100.000%
Teammates
Onix 36.782%
Gengar 35.632%
Tauros 33.333%
Dragonite 32.184%
Electabuzz 31.034%
Venusaur 28.736%
Chansey 27.586%
Golbat 17.241%
Arbok 16.092%
Snorlax 16.092%
Poliwhirl 13.793%
Checks and Counters
Fearow
Moves
Drill Peck 89.610%
Hyper Beam 72.727%
Mirror Move 63.636%
Agility 50.649%
Double-Edge 42.857%
Substitute 40.260%
Toxic 15.584%
Sky Attack 10.390%
Other 14.286%
Teammates
Tauros 51.948%
Snorlax 33.766%
Chansey 32.468%
Dodrio 32.468%
Persian 32.468%
Alakazam 24.675%
Exeggutor 19.481%
Golem 19.481%
Blastoise 16.883%
Cloyster 16.883%
Nidoking 15.584%
Checks and Counters
Dewgong
Moves
Blizzard 67.500%
Surf 56.250%
Rest 43.750%
Ice Beam 42.500%
Toxic 41.250%
Body Slam 36.250%
Headbutt 33.750%
Substitute 26.250%
Hyper Beam 23.750%
Aurora Beam 10.000%
Other 18.750%
Teammates
Alakazam 33.750%
Jynx 31.250%
Rhydon 23.750%
Chansey 22.500%
Tauros 18.750%
Gengar 17.500%
Articuno 15.000%
Ninetales 15.000%
Lapras 12.500%
Hypno 12.500%
Dugtrio 12.500%
Checks and Counters
Hitmonchan
Moves
Submission 58.209%
Body Slam 49.254%
Seismic Toss 49.254%
Agility 46.269%
Counter 41.791%
Ice Punch 35.821%
Thunder Punch 34.328%
Mega Kick 28.358%
Fire Punch 22.388%
Metronome 11.940%
Toxic 7.463%
Other 14.925%
Teammates
Hitmonlee 43.284%
Poliwrath 35.821%
Machamp 35.821%
Primeape 34.328%
Machoke 23.881%
Tauros 22.388%
Alakazam 20.896%
Onix 17.910%
Jynx 16.418%
Beedrill 13.433%
Exeggutor 13.433%
Checks and Counters
Mr. Mime
Moves
Psychic 84.615%
Thunderbolt 61.538%
Seismic Toss 40.000%
Barrier 36.923%
Thunder Wave 35.385%
Toxic 27.692%
Light Screen 26.154%
Hyper Beam 16.923%
Counter 15.385%
Thunder 10.769%
Body Slam 10.769%
Reflect 6.154%
Rest 6.154%
Bide 4.615%
Other 16.923%
Teammates
Exeggutor 21.538%
Charizard 21.538%
Chansey 18.462%
Snorlax 18.462%
Rhydon 13.846%
Dragonite 13.846%
Electabuzz 13.846%
Gengar 13.846%
Alakazam 13.846%
Victreebel 12.308%
Fearow 10.769%
Checks and Counters
Lickitung
Moves
Swords Dance 80.645%
Hyper Beam 80.645%
Body Slam 59.677%
Wrap 56.452%
Earthquake 54.839%
Ice Beam 11.290%
Stomp 9.677%
Substitute 9.677%
Blizzard 8.065%
Rest 8.065%
Thunderbolt 6.452%
Other 14.516%
Teammates
Chansey 41.935%
Magneton 35.484%
Tauros 32.258%
Snorlax 30.645%
Hypno 30.645%
Golem 29.032%
Alakazam 25.806%
Gengar 22.581%
Slowbro 22.581%
Tangela 17.742%
Exeggutor 14.516%
Checks and Counters
Rapidash
Moves
Fire Spin 78.689%
Fire Blast 73.770%
Hyper Beam 59.016%
Body Slam 54.098%
Agility 40.984%
Stomp 34.426%
Toxic 31.148%
Substitute 13.115%
Other 14.754%
Teammates
Charizard 32.787%
Ninetales 29.508%
Tauros 26.230%
Flareon 26.230%
Arcanine 26.230%
Snorlax 24.590%
Moltres 22.951%
Alakazam 22.951%
Gengar 19.672%
Chansey 18.033%
Starmie 16.393%
Checks and Counters
Jigglypuff
Moves
Sing 71.667%
Seismic Toss 50.000%
Counter 50.000%
Thunder Wave 45.000%
Psychic 40.000%
Body Slam 40.000%
Blizzard 28.333%
Flash 21.667%
Double Slap 16.667%
Rest 10.000%
Toxic 6.667%
Other 20.000%
Teammates
Snorlax 73.333%
Venusaur 48.333%
Dragonite 48.333%
Alakazam 43.333%
Zapdos 43.333%
Chansey 35.000%
Gengar 30.000%
Exeggutor 30.000%
Tauros 30.000%
Gastly 10.000%
Eevee 8.333%
Checks and Counters
Weezing
Moves
Thunderbolt 84.746%
Explosion 71.186%
Sludge 57.627%
Fire Blast 45.763%
Toxic 42.373%
Hyper Beam 28.814%
Smokescreen 22.034%
Rest 13.559%
Haze 8.475%
Other 16.949%
Teammates
Gengar 44.068%
Snorlax 33.898%
Exeggutor 28.814%
Tentacruel 27.119%
Victreebel 23.729%
Nidoking 20.339%
Muk 20.339%
Cloyster 15.254%
Slowbro 15.254%
Articuno 13.559%
Hitmonlee 11.864%
Checks and Counters
Bulbasaur
Moves
Razor Leaf 80.328%
Sleep Powder 73.770%
Vine Whip 40.984%
Toxic 34.426%
Leech Seed 34.426%
Body Slam 29.508%
Tackle 29.508%
Solar Beam 22.951%
Swords Dance 11.475%
Growth 8.197%
Take Down 6.557%
Other 18.033%
Teammates
Pikachu 73.770%
Squirtle 63.934%
Charizard 57.377%
Charmander 29.508%
Pidgeotto 22.951%
Lapras 19.672%
Muk 19.672%
Tauros 18.033%
Caterpie 16.393%
Butterfree 14.754%
Pidgeot 13.115%
Checks and Counters
Voltorb
Moves
Explosion 98.148%
Thunderbolt 85.185%
Thunder Wave 51.852%
Flash 50.000%
Self-Destruct 46.296%
Light Screen 27.778%
Toxic 18.519%
Thunder 12.963%
Teammates
Jolteon 38.889%
Persian 38.889%
Aerodactyl 38.889%
Meowth 31.481%
Hypno 27.778%
Venonat 25.926%
Beedrill 24.074%
Rhyhorn 22.222%
Kingler 18.519%
Tentacool 16.667%
Hitmonchan 14.815%
Checks and Counters
Haunter
Moves
Hypnosis 80.392%
Confuse Ray 60.784%
Thunderbolt 54.902%
Psychic 50.980%
Night Shade 43.137%
Explosion 29.412%
Thunder 17.647%
Dream Eater 17.647%
Lick 7.843%
Toxic 7.843%
Other 17.647%
Teammates
Snorlax 45.098%
Tauros 37.255%
Gengar 33.333%
Starmie 33.333%
Exeggutor 29.412%
Dugtrio 23.529%
Jolteon 17.647%
Ninetales 15.686%
Kadabra 11.765%
Charizard 11.765%
Hypno 11.765%
Checks and Counters
Kadabra
Moves
Psychic 97.959%
Recover 89.796%
Thunder Wave 87.755%
Seismic Toss 73.469%
Tri Attack 8.163%
Body Slam 8.163%
Teleport 6.122%
Flash 6.122%
Disable 6.122%
Other 16.327%
Teammates
Alakazam 65.306%
Snorlax 57.143%
Exeggutor 51.020%
Pinsir 32.653%
Golem 30.612%
Tauros 24.490%
Starmie 20.408%
Haunter 12.245%
Lapras 12.245%
Victreebel 10.204%
Dodrio 10.204%
Checks and Counters
Marowak
Moves
Earthquake 91.304%
Body Slam 73.913%
Submission 36.957%
Bone Club 34.783%
Leer 32.609%
Counter 32.609%
Seismic Toss 21.739%
Bonemerang 17.391%
Headbutt 10.870%
Skull Bash 10.870%
Ice Beam 10.870%
Toxic 8.696%
Other 17.391%
Teammates
Alakazam 67.391%
Gengar 50.000%
Zapdos 32.609%
Rhydon 30.435%
Charmeleon 28.261%
Snorlax 28.261%
Tauros 21.739%
Electrode 17.391%
Chansey 15.217%
Exeggutor 15.217%
Hypno 10.870%
Checks and Counters
Caterpie
Moves
String Shot 100.000%
Tackle 100.000%
Teammates
Snorlax 57.778%
Onix 55.556%
Alakazam 53.333%
Slowbro 51.111%
Jynx 51.111%
Pikachu 22.222%
Pidgeotto 22.222%
Bulbasaur 22.222%
Squirtle 20.000%
Charmander 20.000%
Kakuna 8.889%
Checks and Counters
Squirtle
Moves
Hydro Pump 72.340%
Water Gun 55.319%
Surf 44.681%
Bubble Beam 36.170%
Ice Beam 23.404%
Reflect 19.149%
Withdraw 19.149%
Skull Bash 17.021%
Blizzard 17.021%
Mega Kick 17.021%
Rest 10.638%
Toxic 10.638%
Body Slam 8.511%
Seismic Toss 8.511%
Take Down 8.511%
Tackle 8.511%
Counter 6.383%
Other 17.021%
Teammates
Pikachu 87.234%
Bulbasaur 82.979%
Charizard 59.574%
Pidgeotto 29.787%
Charmander 27.660%
Caterpie 19.149%
Pidgeot 17.021%
Lapras 14.894%
Snorlax 14.894%
Muk 14.894%
Butterfree 14.894%
Checks and Counters
Seadra
Moves
Agility 91.176%
Blizzard 79.412%
Toxic 73.529%
Surf 70.588%
Hydro Pump 38.235%
Hyper Beam 20.588%
Ice Beam 17.647%
Teammates
Dragonite 58.824%
Alakazam 55.882%
Tauros 50.000%
Raichu 50.000%
Kangaskhan 50.000%
Charizard 23.529%
Aerodactyl 20.588%
Fearow 14.706%
Dragonair 11.765%
Mr. Mime 11.765%
Magneton 11.765%
Checks and Counters
Wigglytuff
Moves
Body Slam 68.966%
Fire Blast 58.621%
Thunder 51.724%
Sing 48.276%
Blizzard 41.379%
Thunder Wave 20.690%
Ice Beam 17.241%
Psychic 17.241%
Hyper Beam 13.793%
Rest 10.345%
Seismic Toss 10.345%
Thunderbolt 6.897%
Counter 6.897%
Substitute 6.897%
Reflect 3.448%
Other 17.241%
Teammates
Snorlax 37.931%
Venusaur 34.483%
Persian 34.483%
Gengar 31.034%
Rhydon 31.034%
Machamp 27.586%
Gyarados 27.586%
Dragonite 27.586%
Articuno 27.586%
Tangela 27.586%
Arbok 13.793%
Checks and Counters
Pidgeotto
Moves
Quick Attack 84.375%
Gust 81.250%
Agility 46.875%
Reflect 37.500%
Double-Edge 31.250%
Toxic 12.500%
Sand Attack 12.500%
Wing Attack 9.375%
Sky Attack 9.375%
Mirror Move 9.375%
Whirlwind 9.375%
Other 18.750%
Teammates
Pikachu 71.875%
Bulbasaur 43.750%
Squirtle 43.750%
Charmander 34.375%
Caterpie 31.250%
Charizard 21.875%
Metapod 15.625%
Butterfree 15.625%
Venusaur 12.500%
Muk 9.375%
Kingler 9.375%
Checks and Counters
Poliwhirl
Moves
Amnesia 96.429%
Hypnosis 89.286%
Blizzard 75.000%
Surf 71.429%
Hydro Pump 17.857%
Psychic 17.857%
Ice Beam 14.286%
Other 17.857%
Teammates
Tauros 53.571%
Arbok 50.000%
Onix 50.000%
Golbat 42.857%
Ditto 42.857%
Dugtrio 21.429%
Nidoqueen 17.857%
Venusaur 17.857%
Jolteon 17.857%
Snorlax 14.286%
Moltres 14.286%
Checks and Counters
Meowth
Moves
Slash 65.385%
Thunderbolt 65.385%
Bubble Beam 61.538%
Body Slam 42.308%
Toxic 34.615%
Thunder 26.923%
Skull Bash 23.077%
Swift 23.077%
Scratch 23.077%
Substitute 7.692%
Growl 7.692%
Other 19.231%
Teammates
Voltorb 65.385%
Rhyhorn 50.000%
Beedrill 50.000%
Tentacool 34.615%
Hitmonchan 30.769%
Ivysaur 30.769%
Abra 19.231%
Clefairy 19.231%
Golbat 19.231%
Ponyta 15.385%
Victreebel 11.538%
Checks and Counters
Charmander
Moves
Fire Spin 55.172%
Ember 55.172%
Flamethrower 48.276%
Seismic Toss 41.379%
Counter 20.690%
Fire Blast 20.690%
Swords Dance 13.793%
Mega Kick 10.345%
Scratch 10.345%
Growl 10.345%
Body Slam 6.897%
Slash 6.897%
Submission 3.448%
Skull Bash 3.448%
Take Down 3.448%
Other 17.241%
Teammates
Bulbasaur 62.069%
Pikachu 48.276%
Squirtle 44.828%
Pidgeotto 37.931%
Caterpie 31.034%
Venusaur 17.241%
Charizard 17.241%
Cloyster 13.793%
Ivysaur 10.345%
Charmeleon 10.345%
Butterfree 10.345%
Checks and Counters
Charmeleon
Moves
Flamethrower 79.167%
Seismic Toss 62.500%
Dragon Rage 54.167%
Reflect 54.167%
Fire Blast 41.667%
Fire Spin 37.500%
Body Slam 16.667%
Ember 16.667%
Slash 12.500%
Mega Kick 8.333%
Other 16.667%
Teammates
Gengar 62.500%
Zapdos 54.167%
Alakazam 54.167%
Rhydon 54.167%
Marowak 54.167%
Venusaur 20.833%
Ivysaur 20.833%
Pikachu 16.667%
Bulbasaur 12.500%
Charmander 12.500%
Charizard 12.500%
Checks and Counters
Machoke
Moves
Earthquake 91.304%
Body Slam 86.957%
Fire Blast 78.261%
Rock Slide 69.565%
Low Kick 34.783%
Mega Kick 13.043%
Counter 4.348%
Seismic Toss 4.348%
Other 17.391%
Teammates
Hitmonchan 69.565%
Poliwrath 65.217%
Machamp 65.217%
Primeape 65.217%
Hitmonlee 65.217%
Charmeleon 8.696%
Abra 8.696%
Seaking 8.696%
Gengar 8.696%
Onix 8.696%
Lapras 8.696%
Checks and Counters
Ivysaur
Moves
Razor Leaf 92.000%
Sleep Powder 84.000%
Solar Beam 40.000%
Double-Edge 36.000%
Leech Seed 36.000%
Substitute 36.000%
Mega Drain 20.000%
Body Slam 16.000%
Toxic 12.000%
Cut 4.000%
Growth 4.000%
Other 20.000%
Teammates
Beedrill 36.000%
Meowth 32.000%
Rhyhorn 32.000%
Hitmonchan 32.000%
Voltorb 32.000%
Charizard 24.000%
Charmeleon 20.000%
Pikachu 20.000%
Snorlax 20.000%
Bulbasaur 12.000%
Venusaur 12.000%
Checks and Counters
Seaking
Moves
Blizzard 88.235%
Double-Edge 82.353%
Hyper Beam 82.353%
Agility 70.588%
Surf 47.059%
Toxic 17.647%
Other 11.765%
Teammates
Chansey 64.706%
Snorlax 64.706%
Exeggutor 52.941%
Nidoqueen 52.941%
Raticate 52.941%
Alakazam 17.647%
Machoke 11.765%
Charmeleon 11.765%
Abra 11.765%
Wigglytuff 11.765%
Kabutops 11.765%
Checks and Counters
Venonat
Moves
Sleep Powder 90.000%
Stun Spore 90.000%
Substitute 85.000%
Toxic 80.000%
Psychic 20.000%
Mega Drain 15.000%
Other 20.000%
Teammates
Voltorb 70.000%
Jolteon 65.000%
Persian 65.000%
Aerodactyl 65.000%
Hypno 35.000%
Pidgey 30.000%
Beedrill 15.000%
Koffing 10.000%
Ekans 10.000%
Zubat 10.000%
Oddish 10.000%
Checks and Counters
Eevee
Moves
Quick Attack 83.333%
Body Slam 66.667%
Toxic 55.556%
Reflect 44.444%
Double-Edge 44.444%
Rest 27.778%
Sand Attack 22.222%
Skull Bash 16.667%
Mimic 11.111%
Tackle 11.111%
Other 16.667%
Teammates
Venusaur 50.000%
Jigglypuff 27.778%
Gastly 27.778%
Growlithe 27.778%
Pikachu 27.778%
Snorlax 22.222%
Charizard 22.222%
Blastoise 22.222%
Magneton 22.222%
Machamp 22.222%
Slowbro 22.222%
Checks and Counters
Rhyhorn
Moves
Rock Slide 88.889%
Body Slam 55.556%
Rest 44.444%
Thunder 44.444%
Substitute 44.444%
Earthquake 33.333%
Thunderbolt 22.222%
Horn Attack 22.222%
Fury Attack 22.222%
Fire Blast 11.111%
Other 11.111%
Teammates
Meowth 72.222%
Voltorb 66.667%
Beedrill 44.444%
Hitmonchan 44.444%
Ivysaur 44.444%
Abra 22.222%
Tentacool 22.222%
Ponyta 22.222%
Drowzee 11.111%
Gastly 11.111%
Growlithe 11.111%
Checks and Counters
Krabby
Moves
Crabhammer 100.000%
Body Slam 100.000%
Blizzard 87.500%
Bubble Beam 81.250%
Swords Dance 12.500%
Other 18.750%
Teammates
Kingler 87.500%
Kangaskhan 87.500%
Rhydon 87.500%
Electrode 87.500%
Victreebel 81.250%
Poliwhirl 6.250%
Golbat 6.250%
Venonat 6.250%
Voltorb 6.250%
Spearow 6.250%
Bellsprout 6.250%
Checks and Counters
Gastly
Moves
Mega Drain 87.500%
Confuse Ray 81.250%
Psychic 75.000%
Night Shade 56.250%
Thunderbolt 31.250%
Explosion 25.000%
Dream Eater 12.500%
Rest 6.250%
Thunder 6.250%
Other 18.750%
Teammates
Growlithe 43.750%
Jigglypuff 37.500%
Eevee 31.250%
Poliwag 25.000%
Paras 25.000%
Pikachu 18.750%
Drowzee 18.750%
Pidgey 12.500%
Onix 12.500%
Haunter 12.500%
Exeggcute 12.500%
Checks and Counters
Ponyta
Moves
Fire Blast 100.000%
Fire Spin 100.000%
Body Slam 88.235%
Stomp 88.235%
Agility 23.529%
Teammates
Jolteon 58.824%
Kingler 58.824%
Persian 58.824%
Aerodactyl 58.824%
Tentacruel 35.294%
Voltorb 23.529%
Rhyhorn 23.529%
Abra 23.529%
Meowth 23.529%
Tentacool 23.529%
Scyther 23.529%
Checks and Counters
Abra
Moves
Psychic 100.000%
Thunder Wave 83.333%
Seismic Toss 50.000%
Metronome 33.333%
Body Slam 33.333%
Reflect 25.000%
Substitute 16.667%
Rest 16.667%
Psywave 16.667%
Toxic 16.667%
Teammates
Meowth 41.667%
Voltorb 33.333%
Rhyhorn 33.333%
Tentacool 33.333%
Ponyta 33.333%
Machoke 16.667%
Charmeleon 16.667%
Seaking 16.667%
Eevee 16.667%
Vaporeon 16.667%
Jolteon 16.667%
Checks and Counters
Pidgey
Moves
Sand Attack 71.429%
Toxic 57.143%
Substitute 50.000%
Wing Attack 50.000%
Gust 28.571%
Double-Edge 21.429%
Quick Attack 14.286%
Agility 14.286%
Other 14.286%
Teammates
Jolteon 50.000%
Venonat 42.857%
Voltorb 42.857%
Persian 42.857%
Aerodactyl 42.857%
Rattata 21.429%
Pikachu 14.286%
Onix 14.286%
Poliwag 14.286%
Gastly 14.286%
Paras 14.286%
Checks and Counters
Weedle
Moves
Poison Sting 100.000%
String Shot 100.000%
Teammates
Starmie 54.545%
Exeggutor 54.545%
Chansey 54.545%
Snorlax 54.545%
Tauros 54.545%
Kakuna 36.364%
Caterpie 36.364%
Metapod 36.364%
Butterfree 27.273%
Beedrill 27.273%
Rattata 9.091%
Checks and Counters
Poliwag
Moves
Amnesia 92.308%
Hypnosis 53.846%
Surf 53.846%
Blizzard 46.154%
Ice Beam 46.154%
Hydro Pump 38.462%
Psychic 30.769%
Rest 7.692%
Water Gun 7.692%
Bubble Beam 7.692%
Other 15.385%
Teammates
Onix 30.769%
Gastly 30.769%
Ditto 30.769%
Paras 23.077%
Pikachu 15.385%
Pidgey 15.385%
Zubat 15.385%
Arbok 15.385%
Tauros 15.385%
Jigglypuff 15.385%
Eevee 15.385%
Checks and Counters
Metapod
Moves
String Shot 90.000%
Tackle 90.000%
Harden 50.000%
Teammates
Pikachu 50.000%
Pidgeotto 50.000%
Kakuna 40.000%
Weedle 40.000%
Caterpie 40.000%
Butterfree 30.000%
Beedrill 30.000%
Dewgong 10.000%
Tentacruel 10.000%
Jolteon 10.000%
Hypno 10.000%
Checks and Counters
Tentacool
Moves
Hydro Pump 100.000%
Substitute 63.636%
Swords Dance 54.545%
Mega Drain 54.545%
Blizzard 45.455%
Wrap 36.364%
Surf 36.364%
Teammates
Voltorb 81.818%
Meowth 81.818%
Clefairy 45.455%
Golbat 45.455%
Beedrill 45.455%
Rhyhorn 36.364%
Abra 36.364%
Ponyta 36.364%
Magmar 9.091%
Gengar 9.091%
Dragonair 9.091%
Checks and Counters
Magikarp
Moves
Splash 100.000%
Tackle 44.444%
Teammates
Dragonite 66.667%
Snorlax 55.556%
Cloyster 44.444%
Chansey 44.444%
Exeggutor 44.444%
Gyarados 33.333%
Alakazam 22.222%
Gengar 22.222%
Tauros 22.222%
Kakuna 11.111%
NidoranF 11.111%
Checks and Counters
Growlithe
Moves
Flamethrower 100.000%
Body Slam 100.000%
Fire Blast 81.818%
Toxic 81.818%
Rest 18.182%
Other 18.182%
Teammates
Gastly 63.636%
Jigglypuff 45.455%
Eevee 45.455%
Drowzee 27.273%
Paras 18.182%
Poliwag 18.182%
Omanyte 18.182%
Rhyhorn 18.182%
Porygon 18.182%
Raticate 18.182%
Psyduck 18.182%
Checks and Counters
Rattata
Moves
Tackle 36.364%
Tail Whip 36.364%
Thunderbolt 36.364%
Blizzard 36.364%
Quick Attack 36.364%
Super Fang 27.273%
Toxic 27.273%
Substitute 27.273%
Mimic 27.273%
Hyper Fang 27.273%
Teammates
Gengar 45.455%
Pidgey 27.273%
Chansey 27.273%
Alakazam 27.273%
Snorlax 27.273%
Ninetales 27.273%
Bulbasaur 18.182%
Caterpie 18.182%
Rapidash 18.182%
Gyarados 18.182%
Dodrio 18.182%
Checks and Counters
Slowpoke
Moves
Surf 87.500%
Psychic 87.500%
Blizzard 62.500%
Amnesia 50.000%
Fire Blast 50.000%
Thunder Wave 37.500%
Rest 12.500%
Other 12.500%
Teammates
Onix 62.500%
Pidgeot 50.000%
Hitmonlee 50.000%
Flareon 50.000%
Weezing 50.000%
Muk 25.000%
Scyther 25.000%
Alakazam 25.000%
Tauros 25.000%
Snorlax 25.000%
Rhydon 25.000%
Checks and Counters
Weepinbell
Moves
Razor Leaf 100.000%
Wrap 80.000%
Sleep Powder 80.000%
Stun Spore 80.000%
Growth 20.000%
Swords Dance 20.000%
Other 20.000%
Teammates
Tauros 70.000%
Dragonite 70.000%
Dragonair 70.000%
Alakazam 50.000%
Victreebel 40.000%
Tentacruel 30.000%
Starmie 20.000%
Tangela 10.000%
Vileplume 10.000%
Checks and Counters
Staryu
Moves
Psychic 75.000%
Surf 75.000%
Blizzard 75.000%
Thunder Wave 62.500%
Thunderbolt 37.500%
Ice Beam 25.000%
Hydro Pump 25.000%
Recover 25.000%
Teammates
Alakazam 62.500%
Kabutops 62.500%
Gyarados 62.500%
Ninetales 62.500%
Arbok 62.500%
Charmeleon 25.000%
Ivysaur 12.500%
Kadabra 12.500%
Pikachu 12.500%
Haunter 12.500%
Machoke 12.500%
Checks and Counters
Paras
Moves
Spore 100.000%
Mega Drain 88.889%
Slash 55.556%
Body Slam 55.556%
Stun Spore 44.444%
Growth 22.222%
Swords Dance 11.111%
Leech Life 11.111%
Other 11.111%
Teammates
Gastly 44.444%
Poliwag 33.333%
NidoranF 33.333%
Jigglypuff 33.333%
Pikachu 22.222%
Pidgey 22.222%
Onix 22.222%
Vulpix 22.222%
Diglett 22.222%
Eevee 22.222%
Growlithe 22.222%
Checks and Counters
Drowzee
Moves
Psychic 100.000%
Thunder Wave 100.000%
